Term,Section,Former,Title,Credits,Instructional Method,Location,Start Date,End Date,Meeting Days,Start Time,End Time,Instructor(s),Seats Remaining,GERS,Purpose,Prequisites,Notes,Sort,Courses ID
Spring 2018 - Day,POL-221-01,PS-41,Politics of European Union,4,EXAM,JHN 101,04/26/18,04/26/18,R,08:30AM,11:00AM,,25,,undergraduate day,,,2,5824
Spring 2018 - Day,POL-223-01,PS-A43,Politics of Developing Nations,4,LEC,JHN 109,01/08/18,04/24/18,TR,08:30AM,09:45AM,Dr. Kate Kaup,25,WC,undergraduate day,,,1,5825
Spring 2018 - Day,POL-223-01,PS-A43,Politics of Developing Nations,4,EXAM,JHN 109,04/26/18,04/26/18,R,08:30AM,11:00AM,,25,WC,undergraduate day,,,2,5825
Spring 2018 - Day,POL-225-01,PS-A45,Politics of the Middle East,4,LEC,JHN 201,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Dr. Buket Oztas,25,WC,undergraduate day,,,1,5869
Spring 2018 - Day,POL-225-01,PS-A45,Politics of the Middle East,4,EXAM,JHN 201,04/30/18,04/30/18,M,08:30AM,11:00AM,,25,WC,undergraduate day,,,2,5869
Spring 2018 - Day,POL-229-01,PS-A47,Politics of Asia,4,LEC,JHN 101,01/08/18,04/24/18,TR,11:30AM,12:45PM,Dr. Kate Kaup,25,WC,undergraduate day,,,1,5826
Spring 2018 - Day,POL-229-01,PS-A47,Politics of Asia,4,EXAM,JHN 101,04/26/18,04/26/18,R,08:30AM,11:00AM,,25,WC,undergraduate day,,,2,5826
Spring 2018 - Day,POL-250-01,PS-55,International Relations,4,LEC,JHN 101,01/08/18,04/24/18,MWF,10:30AM,11:20AM,Dr. Mike Bressler,25,,undergraduate day,,,1,5827
Spring 2018 - Day,POL-250-01,PS-55,International Relations,4,EXAM,JHN 101,04/28/18,04/28/18,S,08:30AM,11:00AM,,25,,undergraduate day,,,2,5827
Spring 2018 - Day,POL-258-01,PS-59,International Organization,4,LEC,JHN 201,01/08/18,04/24/18,TR,01:00PM,02:15PM,Dr. Akan Malici,25,,undergraduate day,,,1,5828
Spring 2018 - Day,POL-258-01,PS-59,International Organization,4,EXAM,JHN 201,05/01/18,05/01/18,T,12:00PM,02:30PM,,25,,undergraduate day,,,2,5828
Spring 2018 - Day,POL-273-01,PS-62,American Political Thought,4,LEC,JHN 111I,01/08/18,04/24/18,TR,01:00PM,02:15PM,Dr. Adam M. Thomas,25,TA,undergraduate day,,,1,5829
Spring 2018 - Day,POL-273-01,PS-62,American Political Thought,4,EXAM,JHN 111I,05/01/18,05/01/18,T,12:00PM,02:30PM,,25,TA,undergraduate day,,,2,5829
Spring 2018 - Day,POL-284-01,,"Health Care, Pub Plcy, and Law",4,LEC,JHN 109,01/08/18,04/24/18,R,02:30PM,05:00PM,Team-Taught,25,,undergraduate day,,,1,
Spring 2018 - Day,POL-284-01,,"Health Care, Pub Plcy, and Law",4,EXAM,JHN 109,04/30/18,04/30/18,M,03:30PM,06:00PM,Ms. Christine Gantt-Sorenson,25,,undergraduate day,,,2,
Spring 2018 - Day,POL-284-01,,"Health Care, Pub Plcy, and Law",4,,,,,,,,Ms. Meghan G. Riordan,25,,undergraduate day,,,1,
Spring 2018 - Day,POL-285-TS,,Politics & Policy of D.C.,4,LEC, ,01/08/18,04/24/18,,,,Dr. David J. Fleming,25,,undergraduate day,,,1,5807
Spring 2018 - Day,POL-375C-01,,"Love, Friendship & Politics",4,LEC,JHN 212,01/08/18,04/24/18,TR,10:00AM,11:15AM,Dr. Benjamin Storey,25,TA,undergraduate day,,,1,5887
Spring 2018 - Day,POL-375C-01,,"Love, Friendship & Politics",4,EXAM,JHN 212,05/01/18,05/01/18,T,08:30AM,11:00AM,,25,TA,undergraduate day,,,2,5887
Spring 2018 - Day,POL-406-01,PS-85,State & Local Pblc Affrs Fldw,4,IDI,JHN 111I,01/08/18,04/24/18,T,02:30PM,05:00PM,Dr. Glen Halva-Neubauer,FULL,,undergraduate day,,,1,5832
Spring 2018 - Day,POL-406-01,PS-85,State & Local Pblc Affrs Fldw,4,EXAM,JHN 111I,04/27/18,04/27/18,F,03:30PM,06:00PM,,FULL,,undergraduate day,,,2,5832
Spring 2018 - Day,POL-444-TS,,Issues in Latin American Pltcs,4,LEC, ,01/08/18,04/24/18,,,,Dr. Cleveland Fraser,FULL,HB,undergraduate day,,,1,5834
Spring 2018 - Day,PSY-111-01,PSY-21,General Psychology,4,LEC,JHN 208,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Staff Staff,30,HB,undergraduate day,,,1,3505
Spring 2018 - Day,PSY-111-01,PSY-21,General Psychology,4,EXAM,JHN 208,04/30/18,04/30/18,M,08:30AM,11:00AM,,30,HB,undergraduate day,,,2,3505
Spring 2018 - Day,PSY-111-02,PSY-21,General Psychology,4,LEC,JHN 208,01/08/18,04/24/18,MWF,10:30AM,11:20AM,Staff Staff,30,HB,undergraduate day,,,1,3505
Spring 2018 - Day,PSY-111-02,PSY-21,General Psychology,4,EXAM,JHN 208,04/28/18,04/28/18,S,08:30AM,11:00AM,,30,HB,undergraduate day,,,2,3505
Spring 2018 - Day,PSY-111-03,PSY-21,General Psychology,4,LEC,JHN 208,01/08/18,04/24/18,MWF,11:30AM,12:20PM,Staff Staff,30,HB,undergraduate day,,,1,3505
Spring 2018 - Day,PSY-111-03,PSY-21,General Psychology,4,EXAM,JHN 208,04/28/18,04/28/18,S,12:00PM,02:30PM,,30,HB,undergraduate day,,,2,3505
Spring 2018 - Day,PSY-111-04,PSY-21,General Psychology,4,LEC,JHN 208,01/08/18,04/24/18,TR,10:00AM,11:15AM,Dr. Erin Wamsley,30,HB,undergraduate day,,,1,3505
Spring 2018 - Day,PSY-111-04,PSY-21,General Psychology,4,EXAM,JHN 208,05/01/18,05/01/18,T,08:30AM,11:00AM,,30,HB,undergraduate day,,,2,3505
Spring 2018 - Day,PSY-211-01,PSY-23,Childhood and Adolescence,4,LEC,JHN 201,01/08/18,04/24/18,MWF,10:30AM,11:20AM,Dr. Frank J. Provenzano,24,HB,undergraduate day,PSY-111,,1,3508
Spring 2018 - Day,PSY-211-01,PSY-23,Childhood and Adolescence,4,EXAM,JHN 201,04/28/18,04/28/18,S,08:30AM,11:00AM,,24,HB,undergraduate day,PSY-111,,2,3508
Spring 2018 - Day,PSY-213-01,,Adulthood and Aging,4,LEC,JHN 207,01/08/18,04/24/18,TR,01:00PM,02:15PM,Staff Staff,24,HB,undergraduate day,PSY-111,,1,4342
Spring 2018 - Day,PSY-213-01,,Adulthood and Aging,4,EXAM,JHN 207,05/01/18,05/01/18,T,12:00PM,02:30PM,,24,HB,undergraduate day,PSY-111,,2,4342
Spring 2018 - Day,PSY-214-01,PSY-37,Health Psychology,4,LEC,JHN 207,01/08/18,04/24/18,MWF,12:30PM,01:20PM,Dr. Cinnamon Stetler,24,,undergraduate day,PSY-111,,1,3530
Spring 2018 - Day,PSY-214-01,PSY-37,Health Psychology,4,EXAM,JHN 207,04/27/18,04/27/18,F,12:00PM,02:30PM,,24,,undergraduate day,PSY-111,,2,3530
Spring 2018 - Day,PSY-215-01,PSY-52,Organizational Psychology,4,LEC,JHN 207,01/08/18,04/24/18,TR,08:30AM,09:45AM,Dr. Thomas B. Bechtold,24,,undergraduate day,PSY-111,,1,3668
Spring 2018 - Day,PSY-215-01,PSY-52,Organizational Psychology,4,EXAM,JHN 207,04/26/18,04/26/18,R,08:30AM,11:00AM,,24,,undergraduate day,PSY-111,,2,3668
Spring 2018 - Day,PSY-216-01,PSY-33,Personality,4,LEC,JHN 208,01/08/18,04/24/18,MWF,08:30AM,09:20AM,Dr. Frank J. Provenzano,24,,undergraduate day,PSY-111,,1,5069
Spring 2018 - Day,PSY-216-01,PSY-33,Personality,4,EXAM,JHN 208,04/27/18,04/27/18,F,08:30AM,11:00AM,,24,,undergraduate day,PSY-111,,2,5069
Spring 2018 - Day,PSY-218-01,PSY-31,Abnormal Psychology,4,LEC,JHN 207,01/08/18,04/24/18,TR,10:00AM,11:15AM,Dr. Kerstin Blomquist,24,,undergraduate day,PSY-111,,1,5451
Spring 2018 - Day,PSY-218-01,PSY-31,Abnormal Psychology,4,EXAM,JHN 207,05/01/18,05/01/18,T,08:30AM,11:00AM,,24,,undergraduate day,PSY-111,,2,5451
Spring 2018 - Day,PSY-324-01,PSY-32,Learning,4,LEC,JHN 207,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Staff Staff,24,,undergraduate day,PSY-201 or BIO-222,,1,3630
Spring 2018 - Day,PSY-324-01,PSY-32,Learning,4,EXAM,JHN 207,04/30/18,04/30/18,M,08:30AM,11:00AM,,24,,undergraduate day,PSY-201 or BIO-222,,2,3630
Spring 2018 - Day,PSY-327-01,PSY-34,Functional Neuroanatomy,4,LEC,JHN 208,01/08/18,04/24/18,TR,01:00PM,02:15PM,Dr. Erin Wamsley,24,,undergraduate day,"PSY-320, PSY-201, PSY-202 or BIO-222",,1,5237
Spring 2018 - Day,PSY-327-01,PSY-34,Functional Neuroanatomy,4,EXAM,JHN 208,05/01/18,05/01/18,T,12:00PM,02:30PM,,24,,undergraduate day,"PSY-320, PSY-201, PSY-202 or BIO-222",,2,5237
Spring 2018 - Day,PSY-418-01,,Eating Disorders and Obesity,4,LEC,JHN 207,01/08/18,04/24/18,MR,02:30PM,05:00PM,Dr. Kerstin Blomquist,12,,undergraduate day,PSY-202 and 311,,1,5541
Spring 2018 - Day,PSY-418-01,,Eating Disorders and Obesity,4,ADD,JHN 206H,01/08/18,04/24/18,W,06:30PM,08:30PM,,12,,undergraduate day,PSY-202 and 311,,2,5541
Spring 2018 - Day,PSY-418-01,,Eating Disorders and Obesity,4,EXAM,JHN 207,04/30/18,04/30/18,M,03:30PM,06:00PM,,12,,undergraduate day,PSY-202 and 311,,3,5541
Spring 2018 - Day,PSY-RSRCH-01,,Research Mthds & Statistics,8,LEC,JHN 207,01/08/18,04/24/18,MWF,10:30AM,12:20PM,Dr. Gil Einstein,12,HB,undergraduate day,PSY-111,,1,5578
Spring 2018 - Day,PSY-RSRCH-01,,Research Mthds & Statistics,8,LAB,JHN 207,01/08/18,04/24/18,T,02:30PM,04:20PM,,12,HB,undergraduate day,PSY-111,,2,5578
Spring 2018 - Day,PSY-RSRCH-01,,Research Mthds & Statistics,8,EXAM,JHN 207,04/28/18,04/28/18,S,08:30AM,11:00AM,,12,HB,undergraduate day,PSY-111,,3,5578
Spring 2018 - Day,PSY-RSRCH-02,,Research Mthds & Statistics,8,LEC,JHN 206H,01/08/18,04/24/18,MWF,11:30AM,01:20PM,Dr. Erin R. Hahn,12,HB,undergraduate day,PSY-111,,1,5578
Spring 2018 - Day,PSY-RSRCH-02,,Research Mthds & Statistics,8,LAB,JHN 206H,01/08/18,04/24/18,R,02:30PM,04:20PM,Dr. Erin R. Hahn,12,HB,undergraduate day,PSY-111,,2,5578
Spring 2018 - Day,PSY-RSRCH-02,,Research Mthds & Statistics,8,EXAM,JHN 206H,04/28/18,04/28/18,S,12:00PM,02:30PM,,12,HB,undergraduate day,PSY-111,,3,5578
Spring 2018 - Day,PVS-101-01,,Introductory Poverty Studies,4,LEC,JHN 107,01/08/18,04/24/18,MWF,01:30PM,02:20PM,Ms. Amy E. Jonason,25,,undergraduate day,,,1,4079
Spring 2018 - Day,PVS-101-01,,Introductory Poverty Studies,4,EXAM,JHN 107,04/30/18,04/30/18,M,12:00PM,02:30PM,,25,,undergraduate day,,,2,4079
Spring 2018 - Day,REL-111-01,REL-11,Bible & Ultimate Meaning,4,LEC,FUR 209,01/08/18,04/24/18,MWF,10:30AM,11:20AM,Dr. Vaughn E. CroweTipton,25,UQ,undergraduate day,,,1,3682
Spring 2018 - Day,REL-111-01,REL-11,Bible & Ultimate Meaning,4,EXAM,FUR 209,04/28/18,04/28/18,S,08:30AM,11:00AM,,25,UQ,undergraduate day,,,2,3682
Spring 2018 - Day,REL-125-01,REL-A25,Religions of the World,4,LEC,FUR 209,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Dr. Sam Britt,25,WC,undergraduate day,,,1,3686
Spring 2018 - Day,REL-125-01,REL-A25,Religions of the World,4,EXAM,FUR 209,04/30/18,04/30/18,M,08:30AM,11:00AM,,25,WC,undergraduate day,,,2,3686
Spring 2018 - Day,REL-125-02,REL-A25,Religions of the World,4,LEC,FUR 209,01/08/18,04/24/18,MWF,01:30PM,02:20PM,Dr. Sam Britt,25,WC,undergraduate day,,,1,3686
Spring 2018 - Day,REL-125-02,REL-A25,Religions of the World,4,EXAM,FUR 209,04/30/18,04/30/18,M,12:00PM,02:30PM,,25,WC,undergraduate day,,,2,3686
Spring 2018 - Day,REL-210-01,REL-21,Intro to the Old Testament,4,LEC,FUR 208,01/08/18,04/24/18,MWF,12:30PM,01:20PM,Dr. Bryan D. Bibb,25,TA,undergraduate day,,,1,3689
Spring 2018 - Day,REL-210-01,REL-21,Intro to the Old Testament,4,EXAM,FUR 208,04/27/18,04/27/18,F,12:00PM,02:30PM,,25,TA,undergraduate day,,,2,3689
Spring 2018 - Day,REL-211-01,REL-22,N Testament & Early Christian,4,LEC,FUR 208,01/08/18,04/24/18,MWF,08:30AM,09:20AM,Dr. Tim Wardle,25,TA,undergraduate day,,,1,5159
Spring 2018 - Day,REL-211-01,REL-22,N Testament & Early Christian,4,EXAM,FUR 208,04/27/18,04/27/18,F,08:30AM,11:00AM,,25,TA,undergraduate day,,,2,5159
Spring 2018 - Day,REL-211-02,REL-22,N Testament & Early Christian,4,LEC,FUR 208,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Dr. Tim Wardle,25,TA,undergraduate day,,,1,5159
Spring 2018 - Day,REL-211-02,REL-22,N Testament & Early Christian,4,EXAM,FUR 208,04/30/18,04/30/18,M,08:30AM,11:00AM,,25,TA,undergraduate day,,,2,5159
Spring 2018 - Day,REL-226-01,REL-50,E Orthodoxy & Roman Catholic,4,LEC,FUR 208,01/08/18,04/24/18,TR,01:00PM,02:15PM,Dr. Helen Lee Turner,25,UQ,undergraduate day,,,1,3711
Spring 2018 - Day,REL-226-01,REL-50,E Orthodoxy & Roman Catholic,4,EXAM,FUR 208,05/01/18,05/01/18,T,12:00PM,02:30PM,,25,UQ,undergraduate day,,,2,3711
Spring 2018 - Day,REL-229-01,,Sufi Islam,4,LEC,FUR 208,01/08/18,04/24/18,MWF,10:30AM,11:20AM,Dr. Edward M. Yazijian,25,UQ WC,undergraduate day,,,1,5774
Spring 2018 - Day,REL-229-01,,Sufi Islam,4,EXAM,FUR 208,04/28/18,04/28/18,S,08:30AM,11:00AM,,25,UQ WC,undergraduate day,,,2,5774
Spring 2018 - Day,REL-230-01,REL-24,Religion in America,4,LEC,HIP 202,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Dr. Helen Lee Turner,25,HA,undergraduate day,,,1,3716
Spring 2018 - Day,REL-230-01,REL-24,Religion in America,4,EXAM,HIP 202,04/30/18,04/30/18,M,08:30AM,11:00AM,,25,HA,undergraduate day,,,2,3716
Spring 2018 - Day,REL-260-01,REL-46,Religion and Literature,4,LEC,FUR 208,01/08/18,04/24/18,MWF,01:30PM,02:20PM,Dr. Claude Stulting,25,TA,undergraduate day,,,1,3729
Spring 2018 - Day,REL-260-01,REL-46,Religion and Literature,4,EXAM,FUR 208,04/30/18,04/30/18,M,12:00PM,02:30PM,,25,TA,undergraduate day,,,2,3729
Spring 2018 - Day,REL-314-01,REL-34,The Torah,4,LEC,FUR 209,01/08/18,04/24/18,TR,01:00PM,02:15PM,Dr. Bryan D. Bibb,25,TA,undergraduate day,,,1,3736
Spring 2018 - Day,REL-314-01,REL-34,The Torah,4,EXAM,FUR 209,05/01/18,05/01/18,T,12:00PM,02:30PM,,25,TA,undergraduate day,,,2,3736
Spring 2018 - Day,REL-319-01,REL-33,Paul's Life and Thought,4,LEC,FUR 208,01/08/18,04/24/18,TR,10:00AM,11:15AM,Dr. Tim Wardle,25,TA,undergraduate day,,,1,4697
Spring 2018 - Day,REL-319-01,REL-33,Paul's Life and Thought,4,EXAM,FUR 208,05/01/18,05/01/18,T,08:30AM,11:00AM,,25,TA,undergraduate day,,,2,4697
Spring 2018 - Day,REL-328-01,,Religions in Japan,4,LEC,FUR 209,01/08/18,04/24/18,MWF,11:30AM,12:20PM,Dr. Sam Britt,25,UQ WC,undergraduate day,,,1,5812
Spring 2018 - Day,REL-328-01,,Religions in Japan,4,EXAM,FUR 209,04/28/18,04/28/18,S,12:00PM,02:30PM,,25,UQ WC,undergraduate day,,,2,5812
Spring 2018 - Day,REL-344-01,,Black Librtn & Womanist Thigy,4,LEC,FUR 209,01/08/18,04/24/18,TR,08:30AM,09:45AM,Dr. Roger A. Sneed,25,WR UQ,undergraduate day,,,1,3795
Spring 2018 - Day,REL-344-01,,Black Librtn & Womanist Thigy,4,EXAM,FUR 209,04/26/18,04/26/18,T,08:30AM,11:00AM,,25,WR UQ,undergraduate day,,,2,3795
Spring 2018 - Day,REL-363-01,,Sexuality & Christian Theology,4,LEC,FUR 209,01/08/18,04/24/18,TR,11:30AM,12:45PM,Dr. Roger A. Sneed,25,UQ,undergraduate day,any one course in religion,,1,3799
Spring 2018 - Day,REL-363-01,,Sexuality & Christian Theology,4,EXAM,FUR 209,04/26/18,04/26/18,R,12:00PM,02:30PM,,25,UQ,undergraduate day,any one course in religion,,2,3799
Spring 2018 - Day,SCI-201-01,,Microbes and Society,4,LEC,PYR 143,01/08/18,04/24/18,TR,08:30AM,09:45AM,Dr. Min-Ken Liao,18,,undergraduate day,,,1,5811
Spring 2018 - Day,SCI-201-01,,Microbes and Society,4,LAB,TNS 162,01/08/18,04/24/18,T,02:30PM,05:20PM,Dr. Min-Ken Liao,18,,undergraduate day,,,2,5811
Spring 2018 - Day,SCI-201-01,,Microbes and Society,4,EXAM,PYR 143,04/26/18,04/26/18,R,08:30AM,11:00AM,,18,,undergraduate day,,,3,5811
Spring 2018 - Day,SCI-220-01,,Metabolic Biochemistry,4,LEC,PYR 249,01/08/18,04/24/18,MWF,10:30AM,11:20AM,Dr. Karen L. Buchmueller,16,,undergraduate day,,,1,5793
Spring 2018 - Day,SCI-220-01,,Metabolic Biochemistry,4,LAB, ,01/08/18,04/24/18,,,,Dr. Karen L. Buchmueller,16,,undergraduate day,,,2,5793
Spring 2018 - Day,SCI-220-01,,Metabolic Biochemistry,4,EXAM,PYR 249,04/28/18,04/28/18,S,08:30AM,11:00AM,,16,,undergraduate day,,,3,5793
Spring 2018 - Day,SOC-101-01,SOC-11,Introduction to Sociology,4,LEC,JHN 107,01/08/18,04/24/18,MWF,08:30AM,09:20AM,Ms. Amy E. Jonason,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-01,SOC-11,Introduction to Sociology,4,EXAM,JHN 107,04/27/18,04/27/18,F,08:30AM,11:00AM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-02,SOC-11,Introduction to Sociology,4,LEC,JHN 107,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Ms. Amy E. Jonason,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-02,SOC-11,Introduction to Sociology,4,EXAM,JHN 107,04/30/18,04/30/18,M,08:30AM,11:00AM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-03,SOC-11,Introduction to Sociology,4,LEC,JHN 105,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Dr. Paul Kooistra,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-03,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,04/30/18,04/30/18,M,08:30AM,11:00AM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-04,SOC-11,Introduction to Sociology,4,LEC,JHN 105,01/08/18,04/24/18,MWF,11:30AM,12:20PM,Dr. Paul Kooistra,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-04,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,04/28/18,04/28/18,S,12:00PM,02:30PM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-05,SOC-11,Introduction to Sociology,4,LEC,JHN 105,01/08/18,04/24/18,TR,08:30AM,09:45AM,Dr. Joseph Merry,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-05,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,04/26/18,04/26/18,R,08:30AM,11:00AM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-06,SOC-11,Introduction to Sociology,4,LEC,JHN 107,01/08/18,04/24/18,TR,08:30AM,09:45AM,Dr. Claire E. Whitlinger,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-06,SOC-11,Introduction to Sociology,4,EXAM,JHN 107,04/26/18,04/26/18,R,08:30AM,11:00AM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-07,SOC-11,Introduction to Sociology,4,LEC,JHN 105,01/08/18,04/24/18,TR,10:00AM,11:45AM,Dr. Kenneth Kolb,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-07,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,05/01/18,05/01/18,T,08:30AM,11:00AM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-101-08,SOC-11,Introduction to Sociology,4,LEC,JHN 107,01/08/18,04/24/18,TR,11:30AM,12:45PM,Dr. Claire E. Whitlinger,28,HB,undergraduate day,,,1,3827
Spring 2018 - Day,SOC-101-08,SOC-11,Introduction to Sociology,4,EXAM,JHN 107,04/26/18,04/26/18,R,12:00PM,02:30PM,,28,HB,undergraduate day,,,2,3827
Spring 2018 - Day,SOC-231-01,SOC-30,"Media, Culture and Society",4,LEC,JHN 105,01/08/18,04/24/18,MWF,01:30PM,02:20PM,Dr. Paul Kooistra,24,HB,undergraduate day,SOC-101,,1,3849
Spring 2018 - Day,SOC-231-01,SOC-30,"Media, Culture and Society",4,EXAM,JHN 105,04/30/18,04/30/18,M,12:00PM,02:30PM,,24,HB,undergraduate day,SOC-101,,2,3849
Spring 2018 - Day,SOC-235-01,,Sociology of Education,4,LEC,JHN 105,01/08/18,04/24/18,TR,11:30AM,12:45PM,Dr. Joseph Merry,24,,undergraduate day,SOC-101 ,,1,4893
Spring 2018 - Day,SOC-235-01,,Sociology of Education,4,EXAM,JHN 105,04/26/18,04/26/18,R,12:00PM,02:30PM,,24,,undergraduate day,SOC-101 ,,2,4893
Spring 2018 - Day,SOC-260-TS,,Global Health Inequalities,4,LEC,JHN 106G,01/08/18,04/24/18,MWF,10:00AM,12:00PM,Dr. Kristy Maher,24,HB WC,undergraduate day,SOC-101,,1,4617
Spring 2018 - Day,SOC-301-01,SOC-50,Sociological Theory,4,LEC,JHN 105,01/08/18,04/24/18,TR,01:00PM,02:15PM,Dr. Kenneth Kolb,18,,undergraduate day,SOC-101,,1,3857
Spring 2018 - Day,SOC-301-01,SOC-50,Sociological Theory,4,EXAM,JHN 105,05/01/18,05/01/18,T,12:00PM,02:30PM,,18,,undergraduate day,SOC-101,,2,3857
Spring 2018 - Day,SOC-303-01,SOC-52,Quantitative Research Seminar,4,LEC,JHN 107,01/08/18,04/24/18,TR,10:00AM,11:45AM,Dr. Kyle C. Longest,18,,undergraduate day,SOC-302,,1,3859
Spring 2018 - Day,SOC-303-01,SOC-52,Quantitative Research Seminar,4,EXAM,JHN 107,05/01/18,05/01/18,T,08:30AM,11:00AM,,18,,undergraduate day,SOC-302,,2,3859
Spring 2018 - Day,SOC-470-01,,Qualitative Research Seminar,4,SEM,JHN 106G,01/08/18,04/24/18,W,02:30PM,05:00PM,Dr. Claire E. Whitlinger,15,,undergraduate day,"SOC-101, SOC-302, and at least one more course numbered 200 or greater in Sociology",,1,3860
Spring 2018 - Day,SOC-470-01,,Qualitative Research Seminar,4,EXAM,JHN 106G,04/26/18,04/26/18,R,03:30PM,06:00PM,,15,,undergraduate day,"SOC-101, SOC-302, and at least one more course numbered 200 or greater in Sociology",,2,3860
Spring 2018 - Day,SOC-475-01,,Sociology Seminar,4,SEM,JHN 106G,01/08/18,04/24/18,MR,02:30PM,03:45PM,Dr. Kristy Maher,15,,undergraduate day,SOC-101 and at least one more course numbered 200 or greater in Sociology,,1,3861
Spring 2018 - Day,SOC-475-01,,Sociology Seminar,4,EXAM,JHN 106G,04/30/18,04/30/18,M,03:30PM,06:00PM,,15,,undergraduate day,SOC-101 and at least one more course numbered 200 or greater in Sociology,,2,3861
Spring 2018 - Day,SPN-120-01,SPN-12,Elementary Spanish II,4,LEC,FUR 227,01/08/18,04/24/18,MTRF,08:30AM,09:20AM,Ms. Angeli S. Leal,24,,undergraduate day,SPN-110,,1,3870
Spring 2018 - Day,SPN-120-01,SPN-12,Elementary Spanish II,4,EXAM,FUR 227,04/27/18,04/27/18,F,08:30AM,11:00AM,,24,,undergraduate day,SPN-110,,2,3870
Spring 2018 - Day,SPN-120-02,SPN-12,Elementary Spanish II,4,LEC,FUR 227,01/08/18,04/24/18,MTRF,10:30AM,11:20AM,Dr. Ronald J. Friis,24,,undergraduate day,SPN-110,,1,3870
Spring 2018 - Day,SPN-120-02,SPN-12,Elementary Spanish II,4,EXAM,FUR 227,04/28/18,04/28/18,S,08:30AM,11:00AM,,24,,undergraduate day,SPN-110,,2,3870
Spring 2018 - Day,SPN-120-03,SPN-12,Elementary Spanish II,4,LEC,FUR 208,01/08/18,04/24/18,MTRF,11:30AM,12:20PM,Jeffrey Michno,24,,undergraduate day,SPN-110,,1,3870
Spring 2018 - Day,SPN-120-03,SPN-12,Elementary Spanish II,4,EXAM,FUR 208,04/28/18,04/28/18,S,12:00PM,02:30PM,,24,,undergraduate day,SPN-110,,2,3870
Spring 2018 - Day,SPN-120-04,SPN-12,Elementary Spanish II,4,LEC,FUR 229,01/08/18,04/24/18,MTRF,01:30PM,02:20PM,Jeffrey Michno,24,,undergraduate day,SPN-110,,1,3870
Spring 2018 - Day,SPN-120-04,SPN-12,Elementary Spanish II,4,EXAM,FUR 229,04/30/18,04/30/18,M,12:00PM,02:30PM,,24,,undergraduate day,SPN-110,,2,3870
Spring 2018 - Day,SPN-120-05,SPN-12,Elementary Spanish II,4,LEC,FUR 227,01/08/18,04/24/18,MTRF,01:30PM,02:20PM,Dr. Lourdes Manye,24,,undergraduate day,SPN-110,,1,3870
Spring 2018 - Day,SPN-120-05,SPN-12,Elementary Spanish II,4,EXAM,FUR 227,04/30/18,04/30/18,M,12:00PM,02:30PM,,24,,undergraduate day,SPN-110,,2,3870
Spring 2018 - Day,SPN-201-01,SPN-21,Intermediate Spanish I,4,LEC,FUR 230,01/08/18,04/24/18,MWF,08:30AM,09:20AM,Dr. Ronald J. Friis,18,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Spring 2018 - Day,SPN-201-01,SPN-21,Intermediate Spanish I,4,EXAM,FUR 230,04/27/18,04/27/18,F,08:30AM,11:00AM,,18,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Spring 2018 - Day,SPN-201-02,SPN-21,Intermediate Spanish I,4,LEC,FUR 230,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Dr. Ronald J. Friis,18,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Spring 2018 - Day,SPN-201-02,SPN-21,Intermediate Spanish I,4,EXAM,FUR 230,04/30/18,04/30/18,M,08:30AM,11:00AM,,18,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Spring 2018 - Day,SPN-201-03,SPN-21,Intermediate Spanish I,4,LEC,FUR 229,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Bryan Betancur,18,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
